Date,Home,Away,Home Spread,Home Team Plus Minus
2021-04-01,BKN,CHA,-3.5,22
2021-04-01,DET,WAS,-3.0,29
2021-04-01,CLE,PHI,9.0,-20
2021-03-31,DET,POR,6.0,-23
2021-03-31,BKN,HOU,-14.0,12
2021-03-31,IND,MIA,1.5,-5
2021-03-31,MIN,NYK,3.0,1
2021-03-31,BOS,DAL,-1.0,-5
2021-03-31,MEM,UTA,8.5,-4
2021-03-31,SAS,SAC,-3.0,14
2021-03-31,LAL,MIL,8.0,-15
2021-03-31,PHX,CHI,-7.0,5
2021-03-31,OKC,TOR,8.0,10
2021-03-30,LAC,ORL,-10.5,-7
2021-03-30,PHX,ATL,-5.5,7
2021-03-30,DEN,PHI,-3.5,9
2021-03-30,WAS,CHA,2.5,-10
2021-03-29,NYK,MIA,4.0,-10
2021-03-29,OKC,DAL,9.5,-21
2021-03-29,WAS,IND,2.0,8
2021-03-29,BKN,MIN,-11.0,5
2021-03-29,HOU,MEM,5.5,-10
2021-03-29,BOS,NOP,-5.5,-6
2021-03-29,DET,TOR,5.0,14
2021-03-29,SAS,SAC,-4.0,-17
2021-03-29,UTA,CLE,-15.0,39
2021-03-29,GSW,CHI,-4.5,14
2021-03-29,LAC,MIL,1.0,24
2021-03-28,DEN,ATL,-4.5,24
2021-03-28,TOR,POR,2.0,-5
2021-03-28,CHA,PHX,5.0,-4
2021-03-28,LAL,ORL,-7.5,3
2021-03-27,WAS,DET,-3.5,14
2021-03-27,LAC,PHI,-4.0,10
2021-03-27,SAC,CLE,-7.0,2
2021-03-27,UTA,MEM,-10.5,16
2021-03-27,OKC,BOS,9.5,-17
2021-03-27,NOP,DAL,-1.5,9
2021-03-27,SAS,CHI,-3.0,16
2021-03-27,MIL,NYK,9.5,-6
2021-03-27,MIN,HOU,-5.0,-22
2021-03-26,TOR,PHX,4.5,-4
2021-03-26,NOP,DEN,2.5,-5
2021-03-26,ORL,POR,11.0,-7
2021-03-26,MIL,BOS,-5.0,-8
2021-03-26,DET,BKN,5.5,-2
2021-03-26,MIN,HOU,-3.5,6
2021-03-26,DAL,IND,4.5,-15
2021-03-26,CHA,MIA,2.5,5
2021-03-26,UTA,MEM,-10.5,3
2021-03-26,GSW,ATL,3.5,-16
2021-03-26,LAL,CLE,-4.5,14
2021-03-25,LAL,PHI,4.5,-8
2021-03-25,SAC,GSW,-2.5,22
2021-03-25,SAS,LAC,6.0,-13
2021-03-25,NYK,WAS,-2.5,4
2021-03-25,MIA,POR,4.0,-3
2021-03-24,MIN,DAL,7.0,-20
2021-03-24,IND,DET,-6.0,5
2021-03-24,TOR,DEN,0.0,24
2021-03-24,MIL,BOS,-4.5,2
2021-03-24,ORL,PHX,8.0,1
2021-03-24,CHI,CLE,-7.0,-9
2021-03-24,HOU,CHA,3.0,-25
2021-03-24,OKC,MEM,5.0,-9
2021-03-24,SAS,LAC,5.0,-33
2021-03-24,SAC,ATL,3.0,2
2021-03-24,UTA,BKN,-8.5,30
2021-03-23,POR,BKN,-1.5,-4
2021-03-23,GSW,PHI,3.5,-10
2021-03-23,MIA,PHX,1.0,-10
2021-03-23,NYK,WAS,-3.0,18
2021-03-23,NOP,LAL,-5.5,17
2021-03-23,ORL,DEN,7.5,-11
2021-03-22,MIL,IND,-10.0,27
2021-03-22,CLE,SAC,4.5,-14
2021-03-22,SAS,CHA,-5.5,-3
2021-03-22,MEM,BOS,-1.0,6
2021-03-22,MIN,OKC,-2.0,-9
2021-03-22,HOU,TOR,8.5,18
2021-03-22,CHI,UTA,8.5,-25
2021-03-22,LAC,ATL,-6.5,9
2021-03-21,POR,DAL,2.5,-40
2021-03-21,PHX,LAL,-3.0,17
2021-03-21,NYK,PHI,3.5,-1
2021-03-21,CLE,TOR,7.0,11
2021-03-21,DET,CHI,2.0,-14
2021-03-21,BKN,WAS,-8.5,7
2021-03-21,BOS,ORL,-9.0,16
2021-03-21,DEN,NOP,-6.0,-5
2021-03-21,HOU,OKC,-1.5,-2
2021-03-21,MIA,IND,-4.5,-3
2021-03-20,MEM,GSW,-6.0,8
2021-03-20,PHI,SAC,-5.5,24
2021-03-20,LAL,ATL,-4.5,-5
2021-03-20,MIL,SAS,-9.5,7
2021-03-20,LAC,CHA,-10.5,27
2021-03-19,ORL,BKN,9.0,8
2021-03-19,CLE,SAS,2.5,-6
2021-03-19,BOS,SAC,-7.5,-11
2021-03-19,HOU,DET,-3.0,-13
2021-03-19,TOR,UTA,5.5,-3
2021-03-19,MEM,GSW,-8.5,-13
2021-03-19,MIA,IND,-5.0,-27
2021-03-19,DEN,CHI,-6.5,4
2021-03-19,POR,DAL,1.5,6
2021-03-19,PHX,MIN,-10.5,12
2021-03-18,LAL,CHA,-8.0,11
2021-03-18,POR,NOP,-2.0,8
2021-03-18,PHX,MIN,-10.5,-4
2021-03-18,ATL,OKC,-7.0,23
2021-03-18,NYK,ORL,-6.5,1
2021-03-18,WAS,UTA,10.5,9
2021-03-17,MEM,MIA,2.5,4
2021-03-17,CHI,SAS,-1.5,-7
2021-03-17,HOU,GSW,12.5,-14
2021-03-17,DEN,CHA,-7.0,25
2021-03-17,DAL,LAC,3.0,16
2021-03-17,CLE,BOS,9.0,7
2021-03-17,WAS,SAC,-3.5,-2
2021-03-17,DET,TOR,3.5,4
2021-03-17,IND,BKN,-4.5,-9
2021-03-17,PHI,MIL,3.5,-4
2021-03-16,LAL,MIN,-9.0,16
2021-03-16,POR,NOP,-1.5,1
2021-03-16,PHI,NYK,-7.5,3
2021-03-16,MIA,CLE,-10.0,15
2021-03-16,HOU,ATL,9.5,-12
2021-03-16,CHI,OKC,-4.5,21
2021-03-16,BOS,UTA,0.5,-8
2021-03-15,DET,SAS,3.5,-10
2021-03-15,WAS,MIL,9.5,-11
2021-03-15,CHA,SAC,-2.0,6
2021-03-15,BKN,NYK,-7.5,5
2021-03-15,GSW,LAL,3.0,-31
2021-03-15,DEN,IND,-5.5,15
2021-03-15,DAL,LAC,2.5,-10
2021-03-15,PHX,MEM,-7.5,23
2021-03-14,ATL,CLE,-6.5,18
2021-03-14,OKC,MEM,6.5,6
2021-03-14,GSW,UTA,6.5,12
2021-03-14,PHI,SAS,-2.5,35
2021-03-14,ORL,MIA,7.0,-5
2021-03-14,HOU,BOS,10.5,-27
2021-03-14,MIN,POR,5.0,2
2021-03-14,CHI,TOR,-4.0,23
2021-03-14,NOP,LAC,5.5,20
2021-03-13,ATL,SAC,-5.0,15
2021-03-13,WAS,MIL,11.0,-6
2021-03-13,CHA,TOR,-2.0,10
2021-03-13,OKC,NYK,5.5,-22
2021-03-13,MIN,POR,4.5,-4
2021-03-13,DEN,DAL,-2.5,-13
2021-03-13,BKN,DET,-11.5,5
2021-03-13,PHX,IND,-6.5,-11
2021-03-12,LAL,IND,-5.0,5
2021-03-12,UTA,HOU,-15.5,15
2021-03-12,CHI,MIA,2.5,-11
2021-03-12,MEM,DEN,2.5,-1
2021-03-12,WAS,PHI,5.0,-26
2021-03-12,NOP,CLE,-7.5,34
2021-03-12,SAS,ORL,-7.0,27
2021-03-11,CHA,DET,-5.5,3
2021-03-11,NOP,MIN,-8.5,-30
2021-03-11,BKN,BOS,-3.5,12
2021-03-11,TOR,ATL,2.0,-1
2021-03-11,MIA,ORL,-6.5,8
2021-03-11,CHI,PHI,-3.5,-22
2021-03-11,MIL,NYK,-10.5,33
2021-03-11,OKC,DAL,6.5,8
2021-03-11,SAC,HOU,-4.5,20
2021-03-11,POR,PHX,4.0,-6
2021-03-11,LAC,GSW,-7.5,26
2021-03-10,DAL,SAS,-5.0,11
2021-03-10,MEM,WAS,-2.0,15
2021-03-04,SAS,OKC,-6.0,-5
2021-03-04,BOS,TOR,-7.5,7
2021-03-04,WAS,LAC,6.0,2
2021-03-04,IND,DEN,4.0,-10
2021-03-04,MEM,MIL,6.0,-1
2021-03-04,NOP,MIA,3.5,-10
2021-03-04,POR,SAC,-5.0,4
2021-03-04,NYK,DET,-5.0,10
2021-03-04,PHX,GSW,-5.0,22
2021-03-03,MIN,CHA,1.0,-33
2021-03-03,ORL,ATL,4.5,-3
2021-03-03,CLE,IND,6.5,-3
2021-03-03,HOU,BKN,9.5,-18
2021-03-03,NOP,CHI,-4.5,-4
2021-03-03,PHI,UTA,3.5,8
2021-03-03,DAL,OKC,-8.0,9
2021-03-03,SAC,LAL,-4.0,3
2021-03-03,POR,GSW,0.0,2
2021-03-03,TOR,DET,-8.0,-24
2021-03-02,MIL,DEN,-7.0,-31
2021-03-02,MIA,ATL,-4.0,-14
2021-03-02,BOS,LAC,4.0,5
2021-03-02,WAS,MEM,-1.0,-14
2021-03-02,SAS,NYK,2.5,26
2021-03-02,LAL,PHX,3.0,-10
2021-03-01,POR,CHA,-5.5,12
2021-03-01,SAS,BKN,4.0,-11
2021-03-01,CHI,DEN,5.0,-6
2021-03-01,HOU,CLE,-4.0,-11
2021-03-01,NOP,UTA,7.5,5
2021-03-01,PHI,IND,-5.5,16
2021-03-01,ORL,DAL,6.5,-6
2021-02-28,BOS,WAS,-5.5,1
2021-02-28,MIL,LAC,-1.5,5
2021-02-28,DET,NYK,-2.0,-19
2021-02-28,MIA,ATL,-6.5,10
2021-02-28,SAC,CHA,-2.5,-1
2021-02-28,HOU,MEM,3.0,-49
2021-02-28,LAL,GSW,-5.5,26
2021-02-28,MIN,PHX,9.0,-19
2021-02-27,BKN,DAL,-4.0,-17
2021-02-27,OKC,DEN,7.0,-30
2021-02-27,NYK,IND,-1.0,3
2021-02-27,WAS,MIN,-4.0,16
2021-02-27,ORL,UTA,10.5,-15
2021-02-27,SAS,NOP,4.0,3
2021-02-27,PHI,CLE,-10.5,-3
2021-02-26,DET,SAC,-2.0,-3
2021-02-26,BOS,IND,-4.0,6
2021-02-26,TOR,HOU,-8.0,11
2021-02-26,CHI,PHX,5.0,-9
2021-02-26,MEM,LAC,6.0,-20
2021-02-26,MIA,UTA,6.5,8
2021-02-26,LAL,POR,-4.5,9
2021-02-26,GSW,CHA,-6.0,9
2021-02-26,OKC,ATL,3.5,9
2021-02-25,MIL,NOP,-9.0,4
2021-02-25,DEN,WAS,-7.0,-2
2021-02-25,MEM,LAC,7.5,28
2021-02-25,NYK,SAC,-1.5,19
2021-02-25,BKN,ORL,-8.0,37
2021-02-25,PHI,DAL,-5.5,14
2021-02-24,OKC,SAS,-1.5,3
2021-02-24,MIA,TOR,-2.5,8
2021-02-24,CLE,HOU,2.5,16
2021-02-24,ATL,BOS,3.0,15
2021-02-24,IND,GSW,-3.5,-4
2021-02-24,CHI,MIN,-4.5,7
2021-02-24,PHX,CHA,-9.5,-3
2021-02-24,UTA,LAL,-6.5,25
2021-02-24,NOP,DET,-9.5,10
2021-02-23,BKN,SAC,-8.5,9
2021-02-23,CLE,ATL,7.5,1
2021-02-23,ORL,DET,-1.5,-12
2021-02-23,DAL,BOS,1.0,3
2021-02-23,NYK,GSW,1.5,-8
2021-02-23,TOR,PHI,1.5,-7
2021-02-23,MIL,MIN,-11.5,27
2021-02-23,DEN,POR,-7.0,5
2021-02-23,LAC,WAS,-10.0,19
2021-02-22,LAL,WAS,-7.5,-3
2021-02-22,UTA,CHA,-12.5,22
2021-02-22,PHX,POR,-5.5,32
2021-02-22,DAL,MEM,-4.5,10
2021-02-22,OKC,MIA,5.0,-14
2021-02-22,HOU,CHI,-1.0,-20
2021-02-21,CLE,OKC,2.0,-16
2021-02-21,NOP,BOS,3.5,5
2021-02-21,TOR,PHI,2.5,7
2021-02-21,ORL,DET,0.0,9
2021-02-21,LAC,BKN,-4.5,-4
2021-02-21,NYK,MIN,-3.5,4
2021-02-21,ATL,DEN,2.5,8
2021-02-21,MIL,SAC,-10.5,13
2021-02-20,POR,WAS,-6.0,-7
2021-02-20,LAL,MIA,-5.5,-2
2021-02-20,CHI,SAC,-2.5,8
2021-02-20,MEM,PHX,4.5,-31
2021-02-20,CHA,GSW,1.5,2
2021-02-19,MIL,OKC,-10.5,13
2021-02-19,ORL,GSW,5.5,4
2021-02-19,BOS,ATL,-4.5,12
2021-02-19,MEM,DET,-6.5,14
2021-02-19,PHI,CHI,-9.0,7
2021-02-19,NOP,PHX,1.5,-18
2021-02-19,LAC,UTA,-4.0,4
2021-02-19,CLE,DEN,8.5,-17
2021-02-19,MIN,TOR,4.0,-5
2021-02-18,SAC,MIA,-3.0,-8
2021-02-18,LAL,BKN,-2.0,-11
2021-02-18,MIL,TOR,-6.5,-14
2021-02-17,NOP,POR,-3.0,-2
2021-02-17,ORL,NYK,4.5,18
2021-02-17,WAS,DEN,4.0,2
2021-02-17,PHI,HOU,-11.0,5
2021-02-17,BOS,ATL,-4.5,-8
2021-02-17,LAC,UTA,3.5,-18
2021-02-17,MIN,IND,5.5,-6
2021-02-17,GSW,MIA,-1.0,8
2021-02-17,CHI,DET,-4.5,3
2021-02-17,MEM,OKC,-7.0,9
2021-02-16,MIN,LAL,8.0,-8
2021-02-16,MEM,NOP,-1.5,-31
2021-02-16,MIL,TOR,-6.5,-11
2021-02-16,BOS,DEN,-2.5,13
2021-02-16,OKC,POR,7.0,-11
2021-02-16,PHX,BKN,-2.0,-4
2021-02-15,SAC,BKN,4.0,-11
2021-02-15,GSW,CLE,-8.0,31
2021-02-15,LAC,MIA,5.5,7
2021-02-15,UTA,PHI,-6.0,11
2021-02-15,NYK,ATL,1.0,11
2021-02-15,WAS,HOU,-1.5,12
2021-02-15,IND,CHI,-6.0,-8
2021-02-14,PHX,ORL,-8.5,19
2021-02-14,TOR,MIN,-9.5,-4
2021-02-14,CHA,SAS,0.0,-12
2021-02-14,OKC,MIL,11.5,5
2021-02-14,DEN,LAL,3.0,17
2021-02-14,DAL,POR,-3.5,-3
2021-02-14,SAC,MEM,-1.5,-14
2021-02-14,WAS,BOS,5.5,13
2021-02-14,DET,NOP,3.5,11
2021-02-14,LAC,CLE,-10.5,17
2021-02-13,UTA,MIA,-5.0,18
2021-02-13,GSW,BKN,4.5,-17
2021-02-13,NYK,HOU,1.5,22
2021-02-13,ATL,IND,-1.5,-12
2021-02-13,PHX,PHI,-1.0,9
2021-02-12,UTA,MIL,-2.0,14
2021-02-12,CHA,MIN,-5.5,6
2021-02-12,WAS,NYK,1.0,-18
2021-02-12,ATL,SAS,-3.5,-11
2021-02-12,DAL,NOP,-2.0,13
2021-02-12,CHI,LAC,7.5,-19
2021-02-12,POR,CLE,-6.0,19
2021-02-12,DEN,OKC,-12.0,2
2021-02-12,SAC,ORL,-8.0,-11
2021-02-12,LAL,MEM,-8.0,10
2021-02-12,BOS,DET,-8.5,-6
2021-02-11,POR,PHI,4.5,4
2021-02-11,DET,IND,5.5,-16
2021-02-11,HOU,MIA,3.0,-7
2021-02-11,BOS,TOR,-4.5,14
2021-02-11,GSW,ORL,-6.5,6
2021-02-10,CHI,NOP,3.0,13
2021-02-10,BKN,IND,-3.0,10
2021-02-10,DAL,ATL,-3.5,1
2021-02-10,MIN,LAC,10.0,-7
2021-02-10,WAS,TOR,5.5,-22
2021-02-10,MEM,CHA,-4.0,16
2021-02-10,DEN,CLE,-9.5,38
2021-02-10,LAL,OKC,-11.5,1
2021-02-10,PHX,MIL,5.5,1
2021-02-09,POR,ORL,-5.5,9
2021-02-09,UTA,BOS,-5.5,14
2021-02-09,SAC,PHI,5.5,-8
2021-02-09,SAS,GSW,-1.5,-23
2021-02-09,NOP,HOU,-4.0,29
2021-02-09,MIA,NYK,-7.0,2
2021-02-09,DET,BKN,8.0,11
2021-02-08,SAS,GSW,-1.0,5
2021-02-08,CHA,HOU,1.0,25
2021-02-08,MEM,TOR,0.0,-15
2021-02-08,CHI,WAS,-3.0,-4
2021-02-08,LAL,OKC,-12.5,7
2021-02-08,DAL,MIN,-9.0,5
2021-02-08,PHX,CLE,-7.0,6
2021-02-08,DEN,MIL,4.5,-13
2021-02-07,CHA,WAS,1.5,22
2021-02-07,LAC,SAC,-8.5,-3
2021-02-07,PHX,BOS,-3.5,9
2021-02-07,NYK,MIA,5.5,-6
2021-02-07,IND,UTA,3.5,-8
2021-02-06,ATL,TOR,5.0,11
2021-02-06,NYK,POR,1.5,11
2021-02-06,SAC,DEN,4.0,5
2021-02-06,NOP,MEM,1.5,9
2021-02-06,ORL,CHI,2.0,-26
2021-02-06,PHI,BKN,-2.5,16
2021-02-06,OKC,MIN,0.0,2
2021-02-06,CLE,MIL,10.5,-25
2021-02-06,HOU,SAS,-1.5,-5
2021-02-06,DAL,GSW,-4.0,2
2021-02-06,LAL,DET,-13.5,6
2021-02-05,LAC,BOS,-5.0,-4
2021-02-05,PHX,DET,-9.5,17
2021-02-05,MIA,WAS,-7.5,27
2021-02-05,OKC,MIN,2.0,-3
2021-02-05,BKN,TOR,-5.5,-6
2021-02-05,CLE,MIL,10.5,-18
2021-02-05,IND,NOP,-5.0,-1
2021-02-05,CHA,UTA,8.0,-17
2021-02-05,ORL,CHI,0.0,4
2021-02-04,ATL,UTA,6.5,-21
2021-02-04,PHI,POR,-9.5,-16
2021-02-04,DAL,GSW,-3.5,-31
2021-02-04,MEM,HOU,-1.0,-12
2021-02-04,LAL,DEN,-5.5,21
2021-02-03,SAC,BOS,-2.0,5
2021-02-03,NOP,PHX,2.5,22
2021-02-03,SAS,MIN,-9.0,3
2021-02-03,CHI,NYK,-4.0,-4
2021-02-03,OKC,HOU,5.5,17
2021-02-03,ATL,DAL,1.5,-6
2021-02-03,MIA,WAS,-8.0,-3
2021-02-03,CLE,LAC,8.5,-22
2021-02-03,CHA,PHI,7.0,-7
2021-02-03,MIL,IND,-8.5,20
2021-02-02,UTA,DET,-12.0,12
2021-02-02,ORL,TOR,5.0,-15
2021-02-02,BKN,LAC,1.5,4
2021-02-02,IND,MEM,-6.0,18
2021-02-02,GSW,BOS,3.0,-4
2021-02-02,WAS,POR,-1.5,-11
2021-02-01,CHI,NYK,-4.5,8
2021-02-01,CLE,MIN,-5.0,2
2021-02-01,MIA,CHA,-5.0,-8
2021-02-01,NOP,SAC,-4.5,-9
2021-02-01,ATL,LAL,6.5,-8
2021-02-01,OKC,HOU,5.5,-30
2021-02-01,MIL,POR,-10.0,28
2021-02-01,SAS,MEM,-3.0,-31
2021-02-01,DAL,PHX,-1.5,-1
2021-01-31,MIN,CLE,2.0,5
2021-01-31,WAS,BKN,8.0,3
2021-01-31,TOR,ORL,-5.5,13
2021-01-31,NYK,LAC,7.5,-14
2021-01-31,IND,PHI,-1.0,-9
2021-01-31,DEN,UTA,1.5,11
2021-01-30,MIA,SAC,-6.0,1
2021-01-30,CHI,POR,-1.5,-1
2021-01-30,CHA,MIL,7.5,12
2021-01-30,NOP,HOU,0.0,-14
2021-01-30,SAS,MEM,-3.0,-17
2021-01-30,BOS,LAL,1.5,-1
2021-01-30,DAL,PHX,-2.0,-6
2021-01-30,GSW,DET,-5.5,27
2021-01-29,UTA,DAL,-3.5,19
2021-01-29,SAS,DEN,3.0,10
2021-01-29,MIN,PHI,6.5,-24
2021-01-29,OKC,BKN,9.5,-22
2021-01-29,NYK,CLE,-2.0,21
2021-01-29,NOP,MIL,6.0,5
2021-01-29,TOR,SAC,-6.5,-2
2021-01-29,CHA,IND,4.0,3
2021-01-29,ORL,LAC,2.5,-26
2021-01-29,WAS,ATL,4.5,-16
2021-01-28,DET,LAL,9.5,15
2021-01-28,MIA,LAC,-5.0,-4
2021-01-28,PHX,GSW,-1.0,21
2021-01-28,HOU,POR,-2.5,3
2021-01-27,TOR,MIL,6.0,-7
2021-01-27,GSW,MIN,-8.0,12
2021-01-27,PHX,OKC,-5.5,-5
2021-01-27,UTA,DAL,-4.5,12
2021-01-27,SAS,BOS,2.5,4
2021-01-27,NOP,WAS,-7.5,18
2021-01-27,MIA,DEN,5.0,-27
2021-01-27,PHI,LAL,2.5,1
2021-01-27,ATL,BKN,7.0,-4
2021-01-27,CHA,IND,1.0,-10
2021-01-27,ORL,SAC,-1.5,-14
2021-01-27,CLE,DET,-1.5,15
2021-01-26,HOU,WAS,-3.0,19
2021-01-26,ATL,LAC,-3.5,9
2021-01-26,UTA,NYK,-10.5,14
2021-01-25,ORL,CHA,-1.5,9
2021-01-25,DET,PHI,7.0,15
2021-01-25,BKN,MIA,-7.5,13
2021-01-25,IND,TOR,-2.5,15
2021-01-25,CLE,LAL,10.0,-7
2021-01-25,POR,OKC,-6.5,-3
2021-01-25,CHI,BOS,6.5,-16
2021-01-25,DAL,DEN,1.0,-4
2021-01-25,GSW,MIN,-8.0,22
2021-01-24,POR,NYK,-5.0,3
2021-01-24,MIL,ATL,-9.0,14
2021-01-24,SAS,WAS,-6.5,20
2021-01-24,ORL,CHA,1.5,-3
2021-01-24,LAC,OKC,-12.5,8
2021-01-24,BOS,CLE,-6.5,38
2021-01-24,IND,TOR,-1.5,-5
2021-01-23,DET,PHI,8.0,-4
2021-01-23,MIN,NOP,7.0,10
2021-01-23,UTA,GSW,-6.5,19
2021-01-23,BKN,MIA,-8.5,4
2021-01-23,DAL,HOU,-10.5,-25
2021-01-23,CHI,LAL,9.0,-11
2021-01-23,PHX,DEN,1.5,-8
2021-01-22,PHX,DEN,-2.5,-4
2021-01-22,SAC,NYK,-2.5,9
2021-01-22,LAC,OKC,-12.5,14
2021-01-22,SAS,DAL,2.0,-5
2021-01-22,MIN,ATL,6.5,-18
2021-01-22,CLE,BKN,10.0,12
2021-01-22,TOR,MIA,-2.5,20
2021-01-22,PHI,BOS,-4.5,12
2021-01-22,DET,HOU,-3.0,-1
2021-01-22,IND,ORL,-4.5,2
2021-01-22,CHA,CHI,-3.5,-13
2021-01-21,MIL,LAL,-2.0,-7
2021-01-21,GSW,NYK,-5.5,-15
2021-01-21,UTA,NOP,-6.5,11
2021-01-20,GSW,SAS,-1.0,22
2021-01-20,LAC,SAC,-10.5,19
2021-01-20,HOU,PHX,6.0,-6
2021-01-20,MIN,ORL,3.0,-1
2021-01-20,TOR,MIA,-3.5,-9
2021-01-20,ATL,DET,-6.0,8
2021-01-20,IND,DAL,1.0,-12
2021-01-20,CLE,BKN,9.0,12
2021-01-20,PHI,BOS,-5.0,8
2021-01-19,UTA,NOP,-5.5,16
2021-01-19,DEN,OKC,-9.0,18
2021-01-18,MEM,PHX,3.0,4
2021-01-18,NYK,ORL,1.0,7
2021-01-18,ATL,MIN,-7.5,11
2021-01-18,MIA,DET,-6.0,6
2021-01-18,POR,SAS,1.0,-21
2021-01-18,TOR,DAL,-3.5,23
2021-01-18,CHI,HOU,1.0,5
2021-01-18,LAL,GSW,-10.0,-2
2021-01-18,BKN,MIL,2.0,2
2021-01-17,LAC,IND,-6.0,33
2021-01-17,SAC,NOP,2.0,-5
2021-01-17,DEN,UTA,2.5,-4
2021-01-17,DAL,CHI,-7.5,-16
2021-01-17,BOS,NYK,-6.5,-30
2021-01-16,POR,ATL,-4.0,6
2021-01-16,MIA,DET,-2.0,-20
2021-01-16,MEM,PHI,-2.5,2
2021-01-16,TOR,CHA,-7.5,3
2021-01-16,BKN,ORL,-9.5,7
2021-01-16,SAS,HOU,-6.5,12
2021-01-15,CLE,NYK,2.5,3
2021-01-15,OKC,CHI,0.0,2
2021-01-15,BOS,ORL,-3.5,27
2021-01-15,MIL,DAL,-6.0,3
2021-01-15,UTA,ATL,-6.0,24
2021-01-15,LAL,NOP,-9.0,17
2021-01-15,SAC,LAC,6.5,-38
2021-01-14,POR,IND,-1.5,-24
2021-01-14,DEN,GSW,-5.0,10
2021-01-14,SAS,HOU,-6.5,-4
2021-01-14,TOR,CHA,-7.0,3
2021-01-14,PHI,MIA,-11.0,17
2021-01-13,OKC,LAL,8.5,-29
2021-01-13,DET,MIL,11.5,-9
2021-01-13,CHA,DAL,5.5,-11
2021-01-13,NYK,BKN,5.0,-7
2021-01-13,LAC,NOP,-7.0,5
2021-01-13,MIN,MEM,-1.0,-11
2021-01-13,SAC,POR,6.0,-6
2021-01-12,OKC,SAS,2.5,-10
2021-01-12,PHI,MIA,-4.0,3
2021-01-12,BKN,DEN,0.0,6
2021-01-12,CLE,UTA,9.5,-30
2021-01-12,HOU,LAL,3.5,-17
2021-01-12,GSW,IND,-1.5,-9
2021-01-11,SAC,IND,2.0,5
2021-01-11,POR,TOR,-3.5,1
2021-01-11,ATL,PHI,-6.5,18
2021-01-11,CHA,NYK,-4.5,21
2021-01-11,ORL,MIL,9.0,-22
2021-01-11,WAS,PHX,6.5,21
2021-01-11,CLE,MEM,2.0,-10
2021-01-10,NYK,DEN,5.5,-25
2021-01-10,DET,UTA,7.0,-10
2021-01-10,LAC,CHI,-12.0,3
2021-01-10,BKN,OKC,-9.5,-13
2021-01-10,GSW,TOR,3.0,1
2021-01-10,HOU,LAL,3.0,-18
2021-01-10,MIN,SAS,3.0,8
2021-01-09,IND,PHX,-3.0,-8
2021-01-09,PHI,DEN,4.0,-12
2021-01-09,WAS,MIA,5.5,-4
2021-01-09,CHA,ATL,4.5,8
2021-01-09,DAL,ORL,-7.0,14
2021-01-09,MIN,SAS,6.0,-3
2021-01-09,MIL,CLE,-12.0,10
2021-01-09,SAC,POR,5.0,-26
2021-01-08,LAL,CHI,-10.0,2
2021-01-08,GSW,LAC,4.0,10
2021-01-08,SAC,TOR,5.0,-21
2021-01-08,MEM,BKN,-4.5,5
2021-01-08,HOU,ORL,-4.5,42
2021-01-08,MIL,UTA,-8.0,-13
2021-01-08,NYK,OKC,-3.5,-12
2021-01-08,BOS,WAS,-5.5,9
2021-01-08,NOP,CHA,-8.5,-8
2021-01-08,DET,PHX,6.0,5
2021-01-07,MEM,CLE,-3.5,-4
2021-01-07,BKN,PHI,3.0,13
2021-01-07,POR,MIN,-10.0,18
2021-01-07,LAL,SAS,-7.5,-9
2021-01-07,DEN,DAL,-2.5,-7
2021-01-06,ORL,CLE,-6.0,11
2021-01-06,GSW,LAC,4.0,-7
2021-01-06,SAC,CHI,-6.0,4
2021-01-06,PHX,TOR,-1.5,8
2021-01-06,MIL,DET,-13.5,15
2021-01-06,NOP,OKC,-8.0,-1
2021-01-06,NYK,UTA,6.0,12
2021-01-06,ATL,CHA,-6.5,-8
2021-01-06,MIA,BOS,-3.5,-2
2021-01-06,PHI,WAS,-8.0,5
2021-01-06,IND,HOU,-1.5,7
2021-01-05,DEN,MIN,-12.0,7
2021-01-05,MEM,LAL,9.5,-2
2021-01-05,BKN,UTA,3.0,34
2021-01-05,LAC,SAS,-8.0,-3
2021-01-05,POR,CHI,-10.0,-3
2021-01-04,PHI,CHA,-9.5,17
2021-01-04,TOR,BOS,-2.5,-12
2021-01-04,ORL,CLE,-5.0,20
2021-01-04,MIA,OKC,-8.0,28
2021-01-04,ATL,NYK,-6.0,-5
2021-01-04,GSW,SAC,2.0,31
2021-01-04,HOU,DAL,-3.0,-13
2021-01-04,NOP,IND,0.0,-2
2021-01-04,MIL,DET,-15.0,10
2021-01-03,GSW,POR,4.5,15
2021-01-03,CHI,DAL,5.5,10
2021-01-03,PHX,LAC,1.5,-5
2021-01-03,MIN,DEN,8.5,-15
2021-01-03,SAS,UTA,4.0,-21
2021-01-03,MEM,LAL,10.5,-14
2021-01-03,BKN,WAS,-8.5,-1
2021-01-03,DET,BOS,8.0,-2
2021-01-02,HOU,SAC,4.0,8
2021-01-02,ORL,OKC,-7.5,-9
2021-01-02,PHI,CHA,-9.5,15
2021-01-02,ATL,CLE,-6.5,-5
2021-01-02,IND,NYK,-9.0,-4
2021-01-02,NOP,TOR,-1.0,4
2021-01-01,GSW,POR,4.0,-25
2021-01-01,UTA,LAC,2.0,6
2021-01-01,DEN,PHX,-4.5,-3
2021-01-01,MIL,CHI,-14.0,30
2021-01-01,SAS,LAL,7.0,-6
2021-01-01,MIN,WAS,-1.0,-21
2021-01-01,BKN,ATL,-6.0,-18
2021-01-01,CHA,MEM,-2.0,-15
